Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
5,1,H0609269D01,14.68,25.14,25.16,36,35.9,24.84,25.26,1,IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/30/2019 10:27:18 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,445449,401813,376294,417003,370081,457211,416493,476734,492208,588208,532451,107244,41413,37122,143006,344805,456210,471694,469443,483615,463655,,,
,484404,401964,460362,472247,492373,476006,493244,466926,470885,446609,461007,237922,371124,410571,408442,439761,449085,451725,452174,470693,487811,,,
,390125,353171,505174,512841,477410,458687,454532,475775,459092,465284,506129,103564,138685,198322,358686,492082,486175,479724,469845,468607,453212,,,
,460014,374573,444851,457652,465531,442807,465368,460724,464725,443732,459881,197209,347089,378849,414093,399328,396923,452691,485928,466015,481521,,,
,437524,199731,288132,321092,350129,439171,390251,441612,435689,468922,468451,91374,114123,115768,82411,61055,49855,58523,99806,312723,436807,,,
,447525,185967,230572,274525,335085,398128,423163,438450,428442,455407,478966,43682,46606,117604,411888,445054,475403,407129,454326,474527,501405,,,
,388649,455527,477255,402488,389205,377734,393415,445767,444455,482284,477853,466812,486723,480684,449122,414486,442244,455083,450363,435045,435361,,,
,462451,237570,364494,392886,418015,421251,464123,448735,471773,398855,429054,2133,34367,37965,29368,28895,32165,28485,54086,424094,469612,,,
,394804,350531,411602,452205,368086,409969,419535,421332,429652,463613,462042,113007,270922,437849,352521,397495,398204,457171,394007,413403,399771,,,
,433932,343166,384006,382565,431690,389772,444645,410131,447892,431166,458083,411927,494727,418844,432202,424609,477366,418892,412849,386767,472852,,,
,398602,163889,389804,433205,378766,384283,411694,500125,515651,560688,511809,300890,290534,333685,332281,433761,421414,473885,412695,488764,483286,,,
,445123,326373,342573,399773,458564,438287,456452,454647,477970,446412,500522,171288,329526,388931,366170,372130,426492,517922,453327,444362,497603,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,4233
Assay Started: ,,,,9/30/2019 10:21:19 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/30/2019 10:28:30 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040641




Exported with EnVision Workstation version 1.13.3009.1401
