Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
2,1,K0809269D00,14.68,25.21,25.24,55.1,55.1,25.7,25.63,1,IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/27/2019 11:27:16 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,65888,67283,89806,71849,65331,60845,61129,63121,66011,64534,57214,64491,59853,64125,61161,70162,66848,65085,61683,69848,67768,,,
,62881,60444,65281,63133,68483,59734,78935,63893,62081,62328,64081,59208,63891,60567,63813,60694,69055,60042,59805,63811,59334,,,
,66485,65241,68809,65841,72361,71171,61202,62770,68852,63487,68402,66763,65484,71569,69052,67455,68322,61368,63646,69927,65443,,,
,68521,91967,63852,70525,67971,66334,66445,65410,70091,63850,65331,65089,67285,63844,63009,70168,68526,66966,63081,66493,66967,,,
,58444,71774,70093,74815,65009,65403,65890,67690,65083,68451,69887,69774,59412,61130,72887,67486,61334,63161,64371,62926,63045,,,
,67767,60850,61492,66604,63244,60883,81329,65247,63895,63054,66971,70006,59081,68206,67127,63402,64682,60241,61121,63123,66964,,,
,61961,59372,61415,68883,63363,60735,59129,58372,56529,55325,61812,57970,58609,60974,57253,60572,57934,60890,60488,56888,63841,,,
,62004,61727,52215,67454,59655,65731,53852,61928,56162,58048,57651,57566,62642,58202,60404,64890,61086,56166,60248,63246,61284,,,
,62335,65202,70369,74605,63521,64850,66448,66368,101249,63801,60967,67291,68447,65243,64847,61769,64321,69125,63444,63571,66292,,,
,63732,62007,66294,62451,63490,68534,68005,67844,64963,62414,58689,62248,63652,63322,70202,73767,66324,64209,64295,59804,70175,,,
,65882,63487,69441,73726,66321,66330,66364,71450,59407,65249,66162,66485,83975,67646,65922,68651,65726,63690,69052,65372,67290,,,
,66693,64962,61455,60084,61082,65375,57408,63967,63451,62003,74054,59521,62573,66206,63405,59127,64253,66968,65333,64174,65124,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,4232
Assay Started: ,,,,9/27/2019 11:24:51 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/27/2019 11:28:28 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040641




Exported with EnVision Workstation version 1.13.3009.1401
